index,age,workclass,education,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
13015,53,Private,Preschool,Married-civ-spouse,Other-service,Husband,White,Male,40,Mexico,<=50K
10936,52,Federal-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,45,United-States,>50K
5643,26,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,<=50K
5855,34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,44,United-States,>50K
2458,54,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K
16015,52,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,48,United-States,<=50K
12399,21,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
17969,52,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,8,United-States,<=50K
8494,46,Private,Assoc-voc,Divorced,Tech-support,Other-relative,White,Female,36,United-States,<=50K
18969,45,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
19549,29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K
3904,56,Private,HS-grad,Widowed,Other-service,Unmarried,Black,Female,20,United-States,<=50K
19073,53,Local-gov,Some-college,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
1758,41,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
18288,31,State-gov,12th,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,>50K
15965,35,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,Germany,<=50K
6295,23,Private,Bachelors,Never-married,Other-service,Own-child,White,Female,30,United-States,<=50K
2724,57,Local-gov,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,>50K
28362,19,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K
11352,27,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K
17743,41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
10139,25,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K
11390,31,Private,9th,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K
29593,40,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,>50K
12013,50,Private,Bachelors,Never-married,Sales,Unmarried,White,Female,32,United-States,<=50K
4577,64,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
9665,48,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,37,United-States,>50K
7821,19,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,25,United-States,<=50K
22983,40,Federal-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
4223,62,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
6556,47,Local-gov,Some-college,Never-married,Protective-serv,Not-in-family,Black,Male,40,United-States,<=50K
8604,21,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,45,United-States,<=50K
9275,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
4509,31,Private,HS-grad,Separated,Other-service,Unmarried,Black,Female,40,United-States,<=50K
28835,43,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,>50K
12890,45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,United-States,>50K
18012,47,Local-gov,Masters,Divorced,Protective-serv,Not-in-family,Black,Male,50,United-States,>50K
18824,37,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States,>50K
22576,23,Private,Some-college,Never-married,Tech-support,Own-child,White,Male,60,United-States,<=50K
29172,64,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
1227,46,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,48,United-States,<=50K
23081,44,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
21718,57,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K
11761,35,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,50,United-States,<=50K
14106,47,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
17245,34,Private,Masters,Never-married,Exec-managerial,Unmarried,White,Female,50,United-States,<=50K
21321,28,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,45,France,>50K
2669,45,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
658,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,56,United-States,>50K
14092,39,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,24,United-States,<=50K
9040,37,Private,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,40,United-States,<=50K
8595,62,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K
8406,32,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
21212,21,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K
23229,30,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,United-States,>50K
2994,37,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K
11838,53,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,<=50K
25969,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,46,United-States,>50K
8835,31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K
16733,59,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
28423,27,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,>50K
20875,54,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Black,Male,56,Haiti,>50K
24294,23,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,60,United-States,<=50K
19106,58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,10,United-States,>50K
687,33,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K
2260,41,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K
2317,33,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,United-States,>50K
4635,41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K
4372,27,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K
27214,41,Private,Masters,Divorced,Exec-managerial,Unmarried,Black,Female,60,United-States,>50K
12597,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
6583,36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
3453,50,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,>50K
1384,23,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
2002,23,Private,11th,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,40,Vietnam,>50K
17190,24,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K
26127,38,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,35,United-States,<=50K
27566,28,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,60,United-States,<=50K
23914,48,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K
17875,32,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
12949,40,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
16904,36,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
522,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,48,United-States,>50K
24807,22,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,<=50K
26020,34,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,United-States,>50K
14091,26,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,24,United-States,<=50K
771,26,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
18713,19,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,30,United-States,<=50K
23712,37,Local-gov,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,>50K
15088,66,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,24,United-States,>50K
18072,37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,72,United-States,<=50K
18922,45,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K
2084,27,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,46,United-States,>50K
19329,35,Self-emp-not-inc,Assoc-voc,Never-married,Farming-fishing,Not-in-family,White,Male,60,United-States,<=50K
4691,18,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,45,United-States,<=50K
23102,42,State-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K
2866,35,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
27123,23,Private,Some-college,Never-married,Sales,Other-relative,Asian-Pac-Islander,Male,25,Philippines,<=50K
1829,57,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,50,India,>50K
17301,41,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
13625,23,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,<=50K
29599,42,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,50,United-States,>50K
11681,51,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
2333,31,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,43,United-States,>50K
7082,30,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
8655,27,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,<=50K
25002,42,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,30,United-States,<=50K
24951,21,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,19,United-States,<=50K
23545,29,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
11112,43,Private,Bachelors,Divorced,Sales,Unmarried,White,Male,44,United-States,>50K
3717,55,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K
1592,29,Private,Prof-school,Never-married,Prof-specialty,Unmarried,White,Male,45,Germany,>50K
897,30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
20170,35,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,Philippines,>50K
19379,29,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Female,40,United-States,<=50K
29152,33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,55,United-States,>50K
10187,42,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,>50K
21078,25,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
11903,40,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,<=50K
26255,24,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,30,United-States,<=50K
20371,35,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K
11948,68,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K
19247,62,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K
10773,35,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
19282,45,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K
2727,47,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,44,United-States,>50K
11398,19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,10,Thailand,<=50K
26009,51,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K
3895,54,Private,HS-grad,Widowed,Machine-op-inspct,Unmarried,White,Male,40,United-States,<=50K
25181,30,Private,HS-grad,Separated,Other-service,Unmarried,White,Female,30,United-States,<=50K
23188,58,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
2667,39,Local-gov,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,>50K
11429,20,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K
9886,27,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,45,United-States,>50K
14863,47,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,40,United-States,>50K
28941,47,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
10369,23,Private,7th-8th,Never-married,Other-service,Own-child,White,Male,35,United-States,<=50K
17325,31,Local-gov,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,38,United-States,>50K
73,44,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
19093,27,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K
14085,41,Local-gov,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K
24305,45,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
2445,36,Private,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,50,United-States,>50K
26777,23,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,<=50K
27894,40,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,50,United-States,<=50K
29223,45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K
28904,35,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,50,United-States,<=50K
21149,18,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,<=50K
17094,45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
8799,48,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K
5371,31,Private,7th-8th,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
18755,66,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,25,United-States,>50K
2514,35,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
9950,30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
18539,20,Self-emp-not-inc,HS-grad,Divorced,Sales,Not-in-family,White,Female,30,United-States,<=50K
2539,43,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
20008,32,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
6740,23,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Female,16,United-States,<=50K
29555,57,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K
145,46,State-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Male,38,United-States,>50K
11098,25,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,45,United-States,<=50K
27288,33,Private,Some-college,Separated,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K
5342,39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
17320,40,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
9574,31,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
29378,25,Local-gov,Assoc-voc,Never-married,Protective-serv,Own-child,White,Male,30,United-States,<=50K
11246,28,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,20,United-States,<=50K
17865,29,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,<=50K
18726,43,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
4274,32,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K
9005,57,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K
17759,56,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,45,United-States,>50K
23107,24,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K
