index,age,workclass,education,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
11307,33,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
204,75,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
12756,32,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K
18089,32,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K
14744,42,Federal-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
28688,35,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,40,United-States,<=50K
29778,26,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,Germany,>50K
2817,32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,>50K
29823,41,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,48,United-States,>50K
20269,41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
5157,22,Private,10th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,<=50K
7981,18,Private,12th,Never-married,Sales,Own-child,White,Female,24,United-States,<=50K
12888,59,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K
8651,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,36,United-States,>50K
6919,63,Private,HS-grad,Divorced,Transport-moving,Unmarried,White,Male,45,United-States,>50K
5008,61,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Germany,>50K
5684,49,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,50,United-States,<=50K
9103,20,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,10,United-States,<=50K
2531,38,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,>50K
28996,36,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
26718,35,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,<=50K
21759,44,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,48,South,>50K
26039,34,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,70,United-States,<=50K
15085,73,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,20,United-States,<=50K
9242,41,Private,Bachelors,Married-civ-spouse,Tech-support,Wife,White,Female,25,United-States,>50K
177,67,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,5,United-States,<=50K
27731,46,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
18409,33,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,33,Mexico,<=50K
10350,44,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,90,United-States,<=50K
8678,44,Local-gov,HS-grad,Divorced,Transport-moving,Own-child,White,Male,25,United-States,<=50K
11539,30,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
3190,43,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,38,United-States,<=50K
16415,50,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
27844,33,Self-emp-not-inc,Bachelors,Divorced,Sales,Not-in-family,White,Male,50,United-States,>50K
24757,30,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
17442,44,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
21652,44,Private,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
8131,32,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K
21276,47,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K
23796,31,Private,Some-college,Separated,Sales,Unmarried,White,Female,40,Mexico,<=50K
2102,39,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,>50K
23880,46,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K
27976,53,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K
20179,21,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K
20801,44,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
2018,52,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,>50K
24161,39,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
16160,59,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,>50K
1641,73,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,36,United-States,>50K
17841,50,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,80,United-States,<=50K
9335,47,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
11587,22,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K
2486,35,Private,Bachelors,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,20,United-States,>50K
11594,21,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,Male,40,United-States,<=50K
19554,48,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K
8564,22,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Female,24,United-States,<=50K
24714,20,Private,Some-college,Never-married,Sales,Own-child,White,Male,16,United-States,<=50K
2505,38,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
20201,52,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K
17082,32,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,>50K
6838,53,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,35,United-States,>50K
9357,56,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
11444,27,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,80,United-States,<=50K
14767,20,Federal-gov,Some-college,Never-married,Tech-support,Own-child,White,Female,24,United-States,<=50K
22132,44,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K
7732,27,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
232,38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,44,United-States,<=50K
15745,43,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
7878,28,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K
732,33,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,United-States,>50K
329,58,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
21040,46,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
16343,48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,44,United-States,>50K
11001,31,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,40,United-States,>50K
20630,44,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,United-States,>50K
27550,44,Local-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
17516,50,Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
6852,46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
549,53,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,>50K
22500,48,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K
19598,29,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,35,United-States,<=50K
27493,50,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
2717,32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
7026,51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
27191,45,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K
2006,39,Private,HS-grad,Separated,Exec-managerial,Not-in-family,White,Male,40,United-States,>50K
5046,54,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K
1530,31,Private,Bachelors,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,70,United-States,>50K
1120,46,Private,7th-8th,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,40,China,<=50K
6187,28,Private,HS-grad,Separated,Sales,Other-relative,White,Female,40,United-States,<=50K
10536,48,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,Mexico,<=50K
19534,35,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K
23184,29,Federal-gov,Some-college,Never-married,Other-service,Not-in-family,White,Female,40,United-States,>50K
10663,26,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
11717,28,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Female,40,United-States,<=50K
21736,23,Private,Assoc-voc,Never-married,Other-service,Own-child,White,Female,15,United-States,<=50K
2179,43,Local-gov,Masters,Never-married,Tech-support,Not-in-family,Black,Female,47,United-States,>50K
28664,42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
9612,25,Self-emp-not-inc,9th,Never-married,Craft-repair,Not-in-family,White,Male,15,United-States,<=50K
27274,37,Local-gov,Some-college,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
16863,28,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K
21343,57,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K
9666,35,Private,7th-8th,Divorced,Tech-support,Unmarried,White,Female,40,United-States,<=50K
17745,60,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K
18656,42,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K
6776,40,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,48,United-States,>50K
1808,40,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
16955,58,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K
2366,41,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
17093,21,State-gov,Some-college,Never-married,Prof-specialty,Own-child,White,Male,20,United-States,<=50K
7772,33,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,50,United-States,<=50K
669,32,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
2946,55,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,52,United-States,<=50K
4463,29,State-gov,Some-college,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,40,Philippines,<=50K
26652,38,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K
29603,28,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K
3554,56,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,52,Cuba,<=50K
5086,51,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
9394,17,Private,11th,Never-married,Other-service,Own-child,White,Male,12,United-States,<=50K
4388,54,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,35,United-States,>50K
27325,50,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
23182,31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,>50K
16440,74,Private,1st-4th,Married-civ-spouse,Transport-moving,Husband,Black,Male,20,United-States,<=50K
26543,31,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,Black,Male,50,United-States,>50K
29929,36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K
23199,46,Private,Bachelors,Divorced,Sales,Unmarried,Black,Female,35,United-States,>50K
3002,40,Private,Some-college,Divorced,Other-service,Not-in-family,Black,Male,50,United-States,>50K
23135,28,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,>50K
684,45,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,>50K
5619,44,Local-gov,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,38,Jamaica,>50K
26100,63,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,United-States,<=50K
761,36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
385,52,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
952,38,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
22658,45,Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,60,United-States,>50K
26776,60,Local-gov,Bachelors,Widowed,Prof-specialty,Unmarried,White,Female,60,United-States,>50K
8895,33,Private,Assoc-acdm,Married-spouse-absent,Prof-specialty,Own-child,White,Female,40,United-States,<=50K
2526,31,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,>50K
1615,73,Private,Assoc-voc,Widowed,Prof-specialty,Not-in-family,White,Male,60,United-States,>50K
20208,48,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K
22390,47,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
32,54,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K
28260,46,Private,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,60,United-States,>50K
26845,36,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,70,United-States,>50K
16456,58,Self-emp-not-inc,Bachelors,Divorced,Other-service,Not-in-family,White,Female,20,United-States,<=50K
793,51,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,47,United-States,>50K
22618,37,Local-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,France,>50K
11230,19,Private,Some-college,Never-married,Sales,Own-child,White,Male,35,United-States,<=50K
24147,48,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,80,United-States,<=50K
25719,45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
13725,28,Private,11th,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,60,United-States,>50K
11023,36,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Own-child,White,Male,75,United-States,<=50K
24457,41,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,China,<=50K
15680,37,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
6232,24,Private,Some-college,Never-married,Sales,Own-child,White,Female,40,United-States,<=50K
670,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,>50K
21735,43,Private,Bachelors,Separated,Exec-managerial,Unmarried,White,Male,60,United-States,>50K
27380,53,Local-gov,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,38,Dominican-Republic,<=50K
22148,19,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,43,United-States,<=50K
25870,56,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
29647,37,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,45,United-States,<=50K
15241,37,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,37,United-States,<=50K
2036,37,Private,HS-grad,Never-married,Tech-support,Not-in-family,White,Female,35,United-States,>50K
12333,31,Private,7th-8th,Divorced,Transport-moving,Unmarried,White,Male,20,United-States,<=50K
13447,32,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K
23823,33,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,<=50K
19580,56,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K
23261,49,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Female,35,United-States,<=50K
9745,33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
21473,63,Private,11th,Married-civ-spouse,Sales,Husband,White,Male,22,United-States,<=50K
20712,45,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,48,United-States,>50K
28911,48,State-gov,Masters,Separated,Prof-specialty,Not-in-family,White,Male,60,United-States,<=50K
